timestamp,P_L.9.IS_Light,P_L.9.NE_Light,P_L.9.NW_Light,P_L.9.N_Light,P_L.9.SE_Light,P_L.9.SW_Light,P_L.9.S_Light,P_L.9.W_Light
8/20/15 1:00,1.759503333,3.123443333,3.044893333,3.173793333,2.48638,3.34828,3.29246,3.14961
8/20/15 2:00,4.136996667,3.219103333,3.14819,3.143833333,2.889616667,3.24856,3.41793,3.353596667
8/20/15 3:00,2.061943333,3.17976,3.346296667,3.320036667,2.921406667,3.299256667,3.31524,3.260433333
8/20/15 4:00,1.97012,3.20797,3.441373333,3.296716667,2.847733333,3.41577,3.337186667,3.20973
8/20/15 5:00,3.483913333,3.197193333,3.147343333,3.403513333,2.891013333,3.41027,3.358166667,3.17336
8/20/15 6:00,1.77164,3.256166667,3.28915,3.495583333,2.911603333,3.503213333,3.35136,3.10519
8/20/15 7:00,1.715896667,3.43485,3.200706667,3.237693333,3.00164,3.468593333,3.627776667,3.205626667
8/20/15 8:00,4.111533333,3.45023,3.16825,3.30816,3.133633333,3.343716667,3.71777,3.171706667
8/20/15 9:00,2.024993333,3.29828,3.121986667,3.423986667,3.055696667,3.339143333,3.508556667,3.279843333
8/20/15 10:00,1.953663333,3.291876667,3.028123333,3.23644,2.814803333,3.365706667,3.622213333,3.19286
8/20/15 11:00,3.210476667,3.300396667,2.932106667,3.283046667,2.661986667,3.329493333,3.54543,2.982033333
8/20/15 12:00,1.774076667,2.756403333,2.801326667,3.28562,2.417586667,3.299496667,3.274456667,3.08808
8/20/15 13:00,1.876483333,2.555156667,2.38442,3.224926667,2.233786667,3.077966667,2.943553333,2.781173333
8/20/15 14:00,1.808133333,2.504803333,2.363093333,3.121873333,2.099016667,2.857573333,2.75539,2.49976
8/20/15 15:00,1.673006667,2.421396667,2.324373333,3.097966667,1.84243,2.429376667,2.860436667,2.39163
8/20/15 16:00,1.719263333,2.375466667,2.31692,2.863633333,1.93578,2.207073333,2.620383333,2.456643333
8/20/15 17:00,1.681956667,1.896286667,1.993603333,2.584493333,1.312156667,1.551406667,2.406293333,2.12285
8/20/15 18:00,1.621686667,1.526686667,1.19517,2.3318,1.00477,1.185113333,2.133823333,1.908823333
8/20/15 19:00,1.67129,1.502623333,1.15844,2.175393333,1.049373333,1.007893333,2.33809,1.671953333
8/20/15 20:00,1.629933333,1.54991,0.95797,1.835586667,0.442143333,1.08364,1.81598,1.843476667
8/20/15 21:00,1.398596667,1.262533333,0.88453,1.998716667,0.494096667,0.990083333,1.372733333,1.585196667
8/20/15 22:00,1.23925,1.08934,1.003663333,1.811216667,0.34098,0.997853333,1.13219,1.38698
8/20/15 23:00,0.98679,0.65441,0.95602,1.297976667,0.429063333,0.383876667,1.059573333,0.918476667
8/21/15 0:00,1.030316667,0.374066667,0.30918,0.694293333,0.11457,0.596333333,0.86715,0.587183333
8/21/15 1:00,0.35703,0.160856667,0.119026667,0.46898,0.078986667,0.020236667,0.04203,0.03574
8/21/15 2:00,0.345076667,0.297153333,0.13937,0.528673333,0.083786667,0,0,0
8/21/15 3:00,0.345513333,0.16176,0.11917,0.432696667,0.08352,0.00504,0,0
8/21/15 4:00,0.346323333,0.109493333,0.12301,0.1641,0.10488,0.00504,0,0
8/21/15 5:00,0.3464,0,0.148403333,0,0.08878,0.010116667,0,0
8/21/15 6:00,0.34789,0,0.11218,0,0.094526667,0.01008,0,0
8/21/15 7:00,0.346753333,0,0.14074,0,0.089803333,0.01512,0,0
8/21/15 8:00,0.344563333,0,0.135086667,0,0.094376667,0.02539,0,0
8/21/15 9:00,0.48539,0.35543,0.300313333,0.31367,0.285393333,0.171716667,0.186403333,0.186603333
8/21/15 10:00,0.366606667,0.053396667,0.161173333,0,0.125273333,0.02754,0.026213333,0.0091
8/21/15 11:00,0.500746667,0.05918,0.134963333,0,0.078906667,0.332586667,0.174923333,0.098596667
8/21/15 12:00,6.541406667,1.321763333,0.58582,0.66879,0.07395,0.563163333,0.45695,0.253043333
8/21/15 13:00,1.26187,1.733786667,0.795773333,1.24391,0.580036667,0.755626667,0.492313333,1.08734
8/21/15 14:00,1.67164,1.959453333,1.65976,1.886326667,1.399263333,1.383356667,1.396486667,1.81895
8/21/15 15:00,3.602963333,2.779883333,2.303866667,2.604953333,2.01473,2.392803333,2.36715,2.430653333
8/21/15 16:00,1.672503333,3.088876667,2.80196,3.095896667,2.503203333,3.0402,2.96325,2.870826667
8/21/15 17:00,3.902733333,3.235273333,3.0382,3.21656,2.652806667,3.248396667,3.206956667,3.128786667
8/21/15 18:00,3.123483333,2.89312,3.010896667,3.293946667,3.080543333,3.392583333,3.083986667,3.198246667
8/21/15 19:00,1.863986667,2.90519,3.080153333,3.24918,3.382153333,3.585513333,3.042886667,3.236876667
8/21/15 20:00,2.856916667,3.205593333,3.0759,3.331123333,3.490973333,3.371683333,3.248753333,3.237573333
8/21/15 21:00,2.678943333,3.26434,2.988873333,3.431803333,3.405936667,3.240276667,3.31089,3.244576667
8/21/15 22:00,1.99191,3.40496,3.03356,3.434806667,3.352346667,3.35375,3.312703333,3.35394
8/21/15 23:00,3.43117,3.347976667,3.03156,3.269606667,2.620933333,3.346016667,3.463713333,3.278633333
8/22/15 0:00,2.235116667,2.952696667,2.745116667,3.01066,2.504256667,3.039056667,3.476833333,3.053863333
8/22/15 1:00,1.692816667,3.01113,2.74985,3.196006667,2.835626667,3.07211,3.315316667,3.137813333
8/22/15 2:00,3.892423333,3.311986667,3.24434,3.44683,3.158246667,3.163633333,3.259923333,3.383323333
8/22/15 3:00,1.880193333,3.245583333,3.1957,3.62356,2.931166667,3.161213333,3.300436667,3.410556667
8/22/15 4:00,1.976686667,3.010743333,3.223623333,3.736016667,2.938473333,3.186553333,3.373206667,3.219686667
8/22/15 5:00,3.662623333,3.05856,3.210503333,3.575036667,3.182106667,3.240226667,3.506563333,3.21308
8/22/15 6:00,1.943366667,3.023516667,3.120553333,3.553946667,3.20308,3.549806667,3.614993333,3.41519
8/22/15 7:00,1.87055,2.948823333,2.940816667,3.43012,3.08898,3.569866667,3.515243333,3.18711
8/22/15 8:00,3.060856667,2.85289,3.021246667,3.443986667,3.056706667,3.510943333,3.349336667,3.27458
8/22/15 9:00,1.914023333,2.99746,3.161403333,3.47605,3.039616667,3.2877,3.253753333,3.3423
8/22/15 10:00,2.39524,2.999063333,3.191916667,3.357136667,3.122693333,3.264646667,3.31938,3.33715
8/22/15 11:00,2.661323333,2.86367,3.08614,3.288983333,3.013863333,3.10125,3.419803333,3.133313333
8/22/15 12:00,1.920986667,2.760186667,3.089256667,3.18758,2.722933333,2.85498,3.314336667,3.124543333
8/22/15 13:00,1.86598,2.643903333,2.66426,3.023866667,2.13078,2.650273333,2.94062,2.823746667
8/22/15 14:00,1.779023333,2.786793333,2.198516667,2.89457,1.88739,2.073283333,2.68371,2.726873333
8/22/15 15:00,1.67645,2.72359,2.335083333,2.840586667,2.008833333,2.352536667,2.514143333,2.90915
8/22/15 16:00,1.63883,2.623983333,1.824213333,2.69266,1.342616667,2.13559,2.37391,2.344646667
8/22/15 17:00,1.674493333,2.517223333,1.386513333,2.305383333,1.267896667,1.839416667,2.04941,2.045516667
8/22/15 18:00,1.615836667,2.400033333,1.013716667,2.28985,0.672073333,1.491143333,1.869683333,1.654066667
8/22/15 19:00,1.487543333,1.984846667,1.159293333,2.331416667,0.694413333,1.11922,1.68766,1.115086667
8/22/15 20:00,1.22922,1.72046,0.89911,2.120866667,0.77141,0.52637,1.250233333,1.308473333
8/22/15 21:00,1.26991,1.01102,0.728383333,1.85894,0.073943333,0.268786667,1.189996667,0.88305
8/22/15 22:00,1.342226667,1.222416667,0.754496667,1.72281,0.494413333,0.545273333,0.875596667,1.210273333
8/22/15 23:00,0.602273333,0.6459,0.489453333,0.760236667,0.0789,0.10621,0.024883333,0.315706667
8/23/15 0:00,0.668826667,0.775313333,0.333676667,0.82641,0.078943333,0.23988,0,0.31684
8/23/15 1:00,0.45641,0.054566667,0.130083333,0.3457,0.073626667,0.389876667,0.138556667,0.168866667
8/23/15 2:00,0.368943333,0,0.12293,0.43981,0.08363,0.109536667,0,0
8/23/15 3:00,0.347183333,0,0,0.215233333,0.08336,0.062383333,0,0
8/23/15 4:00,0.346526667,0,0,0.216483333,0.05703,0.057223333,0,0
8/23/15 5:00,0.374176667,0,0,0.36652,0.09851,0.036913333,0,0
8/23/15 6:00,0.354133333,0,0,0.23574,0.062963333,0.03636,0,0
8/23/15 7:00,0.346396667,0,0,0.33938,0.067536667,0.042026667,0,0
8/23/15 8:00,0.345153333,0,0,0.351876667,0.08348,0.146056667,0.086093333,0.07762
8/23/15 9:00,0.346293333,0,0,0,0.07359,0.185936667,0.12391,0.118903333
8/23/15 10:00,0.63918,0.174686667,0.219683333,0.11492,0.322416667,0.14113,0.19078,0.172223333
8/23/15 11:00,0.366213333,0,0.18106,0,0.16399,0.00672,0.04125,0
8/23/15 12:00,6.013083333,0,0.125043333,0,0.07348,0,0,0
8/23/15 13:00,0.346283333,0,0.120746667,0,0.09961,0,0,0
8/23/15 14:00,0.647576667,0,0.306563333,0.226833333,0.334133333,0.171523333,0.272263333,0.193633333
8/23/15 15:00,1.088946667,0,0.488236667,0.239766667,0.062656667,0.005076667,0,0.108206667
8/23/15 16:00,0.822766667,0.252423333,0.839763333,0.139763333,0.098946667,0.167463333,0.233596667,0.471753333
8/23/15 17:00,0.633526667,1.413706667,0.413506667,0.63101,0.316883333,0.51844,0.524373333,0.706786667
8/23/15 18:00,1.3432,1.83472,0.46546,0.838093333,0.538516667,0.315546667,0.502613333,0.596493333
8/23/15 19:00,1.732696667,1.633986667,1.107113333,0.683513333,0.404333333,0.944913333,0.58804,0.95426
8/23/15 20:00,1.269956667,1.556173333,0.961916667,0.769993333,0.468983333,0.452036667,0.83727,0.859766667
8/23/15 21:00,1.946403333,2.14992,0.79376,0.92008,0.619886667,0.567456667,1.07215,1.147823333
8/23/15 22:00,1.019686667,1.644106667,0.63797,0.958003333,0.289996667,0.73746,0.77953,1.154413333
8/23/15 23:00,1.104176667,1.99481,0.87117,0.94066,0.266206667,0.735013333,0.728756667,1.539646667
8/24/15 0:00,1.750396667,1.987416667,0.900983333,1.082456667,0.404136667,0.850933333,1.019416667,1.389056667
8/24/15 1:00,1.84332,2.02261,1.144723333,1.152626667,0.459723333,0.38153,0.573596667,1.59055
8/24/15 2:00,1.22422,1.704836667,0.604646667,1.194573333,0.427996667,0.616793333,1.260586667,1.695236667
8/24/15 3:00,1.749996667,2.006716667,1.22446,1.28441,0.3191,0.32547,1.018906667,1.995583333
8/24/15 4:00,0.90589,1.72188,1.09981,1.181836667,0.60375,0.51524,1.325156667,1.849016667
8/24/15 5:00,1.724963333,1.929176667,1.37336,1.336996667,0.545936667,0.828043333,1.210696667,1.833476667
8/24/15 6:00,1.529306667,1.891103333,1.202936667,1.28922,0.632223333,0.35543,1.372653333,1.80964
8/24/15 7:00,1.235743333,1.917823333,1.004846667,1.451246667,0.30019,0.768326667,1.27559,1.810783333
8/24/15 8:00,1.272266667,1.728366667,1.460903333,1.406093333,0.52394,0.68735,1.033013333,2.293716667
8/24/15 9:00,1.625673333,1.427183333,1.235896667,0.879663333,0.679723333,0.612423333,1.140426667,1.753506667
8/24/15 10:00,1.3286,1.555426667,0.79067,1.11,0.28821,0.653396667,0.926486667,1.32402
8/24/15 11:00,1.364613333,1.818086667,1.49501,1.23532,0.325513333,0.59122,0.853896667,1.600426667
8/24/15 12:00,1.11813,1.52649,0.65593,1.087146667,0.412383333,0.532966667,0.881883333,0.89417
8/24/15 13:00,0.955973333,1.17457,0.307656667,1.248206667,0.0834,0.743703333,1.0677,0.711753333
8/24/15 14:00,0.79848,1.06796,0.596366667,1.134456667,0.093123333,0.683163333,0.935896667,0.298013333
8/24/15 15:00,0.655503333,0.677883333,0.392303333,0.96629,0.078943333,0.658513333,0.786716667,0.09809
8/24/15 16:00,0.673276667,1.13223,0.461326667,1.378716667,0.088193333,1.200653333,0.520426667,0.36973
8/24/15 17:00,0.575793333,1.121716667,0,0.909296667,0.10386,0.45196,0.09547,0.14957
8/24/15 18:00,0.38906,0.52222,0,0.579683333,0.088123333,0.00504,0,0
8/24/15 19:00,0.391046667,0.548393333,0,0.577053333,0.067573333,0,0,0
8/24/15 20:00,0.345866667,0.215583333,0,0.291763333,0.084136667,0.00504,0,0
8/24/15 21:00,0.345816667,0.726766667,0,0.392346667,0.078516667,0,0,0
8/24/15 22:00,0.543233333,0.534763333,0.24121,0.221833333,0.417853333,0.242813333,0.28047,0.207266667
8/24/15 23:00,0.412386667,0,0,0,0.094566667,0,0,0
8/25/15 0:00,0.345226667,0,0,0,0.0837,0,0,0
8/25/15 1:00,0.346083333,0,0,0,0.073556667,0,0,0
8/25/15 2:00,0.364413333,0,0,0,0.08308,0,0,0
8/25/15 3:00,0.359693333,0,0,0,0.0727,0,0,0
8/25/15 4:00,0.345226667,0,0,0,0.04715,0,0,0
8/25/15 5:00,0.345543333,0,0,0,0.062773333,0,0,0
8/25/15 6:00,0.346476667,0,0,0,0.099253333,0.00504,0,0
8/25/15 7:00,0.345116667,0,0,0,0.062613333,0.010116667,0,0
8/25/15 8:00,0.346763333,0,0,0,0.08848,0.00504,0,0
8/25/15 9:00,0.56598,0.267613333,0.263436667,0.33516,0.345156667,0.197383333,0.329956667,0.199963333
8/25/15 10:00,0.345583333,0,0.126333333,0,0.072423333,0.00504,0,0
8/25/15 11:00,0.34519,0,0.108136667,0,0.083476667,0,0,0
8/25/15 12:00,0.51012,0,0.122536667,0,0.083206667,0.00504,0,0
8/25/15 13:00,0.34629,0,0.14499,0,0.06281,0,0,0
8/25/15 14:00,0.345313333,0,0.133786667,0,0.083083333,0.00504,0,0
8/25/15 15:00,0.830943333,0.130313333,0.219536667,0.268046667,0.18832,0.09078,0.7607,0.20492
8/25/15 16:00,0.557136667,0.548743333,0.124143333,0.22195,0.078313333,0,0.57633,0
8/25/15 17:00,0.979096667,0.43223,0.138003333,0.057106667,0.073046667,0,0.597616667,0
8/25/15 18:00,0.445463333,0.316013333,0.402033333,0.183753333,0.347233333,0,0.35154,0.200163333
8/25/15 19:00,0.764406667,0.532613333,0.401876667,0.499376667,0.65895,0,0.647933333,0.116486667
8/25/15 20:00,0.890736667,0.710626667,0.507693333,0.359883333,0.29899,0,0.355196667,0.203943333
8/25/15 21:00,0.602916667,0.57253,0.674606667,0.331363333,0.09902,0,0.155273333,0.213046667
8/25/15 22:00,0.832616667,0.79148,0.612543333,1.097453333,0.10453,0,0,0.204106667
8/25/15 23:00,0.712373333,0.63851,0.454573333,0.77122,0.073473333,0,0,0
8/26/15 0:00,0.59468,0.971953333,0.423196667,0.718253333,0.079453333,0,0,0.110823333
8/26/15 1:00,1.027263333,0.606206667,0.484336667,0.654533333,0.067736667,0.00504,0,0.18164
8/26/15 2:00,0.865816667,0.7916,0.62461,0.91004,0.078163333,0.00504,0,0.648903333
8/26/15 3:00,0.82926,1.17653,0.769143333,1.46547,0.093716667,0.00504,0,0.438483333
8/26/15 4:00,0.908446667,0.96601,0.61282,0.946476667,0.083593333,0,0,0.436373333
8/26/15 5:00,0.790896667,0.74293,0.798393333,0.852073333,0.078666667,0,0,0.46899
8/26/15 6:00,0.618793333,0.881406667,0.55539,1.020273333,0.08891,0,0,0.512383333
8/26/15 7:00,0.89926,0.707573333,0.639883333,1.21175,0.088633333,0.034883333,0,0.445716667
8/26/15 8:00,0.79824,0.902416667,0.1309,0.58922,0.09387,0,0,0.269033333
8/26/15 9:00,0.46305,0.80395,0.14715,0.569836667,0.098786667,0,0,0.378213333
8/26/15 10:00,0.974056667,1.008593333,0.120036667,0.74832,0.072463333,0,0,0.172076667
8/26/15 11:00,0.72437,0.37848,0.344073333,0.433896667,0.104486667,0.010116667,0.21324,0.430043333
8/26/15 12:00,0.66421,0.576333333,0.01875,0.545116667,0.099376667,0,0.035703333,0.172073333
8/26/15 13:00,0.608706667,0.639836667,0,0.342183333,0.602076667,0.010116667,0.198046667,0
8/26/15 14:00,0.346566667,0.590356667,0,0.302143333,0.568673333,0,0,0
8/26/15 15:00,0.551326667,0.41043,0.25578,0.546756667,0.068866667,0.18633,0,0.322813333
8/26/15 16:00,0.73821,0,0,0,0.09933,0.00504,0,0
8/26/15 17:00,0.34504,0,0,0,0.099323333,0.01008,0,0
8/26/15 18:00,0.345786667,0,0,0,0.068396667,0,0,0
8/26/15 19:00,0.34703,0,0,0,0.073276667,0.00504,0,0
8/26/15 20:00,0.344496667,0,0,0,0.077926667,0,0,0
8/26/15 21:00,0.346096667,0,0,0,0.07914,0,0,0
8/26/15 22:00,0.530156667,0.24184,0.233206667,0.189336667,0.3734,0.262186667,0.241756667,0.283396667
8/26/15 23:00,0.34648,0,0.118866667,0,0.095933333,0.006093333,0.0243,0.01547
8/27/15 0:00,0.344496667,0,0.120086667,0,0.063086667,0,0,0
8/27/15 1:00,0.344956667,0,0.102226667,0,0.073476667,0,0,0
8/27/15 2:00,0.34688,0,0.128243333,0,0.084363333,0,0,0
8/27/15 3:00,0.346286667,0,0.12383,0,0.078516667,0.005076667,0,0
8/27/15 4:00,0.346046667,0,0.109066667,0,0.08414,0,0,0
8/27/15 5:00,0.343943333,0,0.14055,0,0.07835,0,0,0
8/27/15 6:00,0.346483333,0,0.090863333,0,0.098866667,0.00504,0,0
8/27/15 7:00,0.344806667,0,0.124026667,0,0.07289,0.00504,0,0
8/27/15 8:00,0.34593,0,0.11348,0,0.083476667,0.00504,0,0
8/27/15 9:00,0.56145,0.20656,0.27871,0.22528,0.314956667,0.162576667,0.156096667,0.17238
8/27/15 10:00,0.379766667,0,0,0.044336667,0.073356667,0,0,0
8/27/15 11:00,0.345923333,0.076913333,0,0,0.24347,0,0.09676,0
8/27/15 12:00,7.140593333,1.10253,0.0216,0.325076667,0.275123333,0.393993333,0.919006667,0.253123333
8/27/15 13:00,5.186066667,1.967076667,1.21313,1.283363333,0.61332,0.722926667,0.645076667,0.995893333
8/27/15 14:00,1.532423333,2.107386667,1.621603333,1.75644,1.6636,1.257003333,1.226916667,1.28754
8/27/15 15:00,2.791373333,2.436866667,1.804916667,2.43387,2.08484,2.586253333,2.536846667,2.11989
8/27/15 16:00,6.402036667,2.921766667,2.971403333,2.903716667,2.411403333,2.97969,2.923673333,2.75527
8/27/15 17:00,1.668673333,2.98973,3.298133333,3.274253333,2.58555,3.199496667,3.091986667,3.22473
8/27/15 18:00,1.66656,3.256406667,3.285003333,3.54113,2.6993,3.22374,3.098903333,3.14574
8/27/15 19:00,2.746286667,3.26023,3.18387,3.424376667,2.75942,3.386093333,3.07504,3.438946667
8/27/15 20:00,1.991456667,3.055236667,3.23074,3.454656667,2.721296667,3.342733333,3.093126667,3.54113
8/27/15 21:00,1.884693333,2.984923333,3.242373333,3.54954,2.754496667,3.342823333,3.10688,3.5257
8/27/15 22:00,2.542153333,3.262536667,3.48382,3.541096667,2.674926667,3.377926667,3.127933333,3.404456667
8/27/15 23:00,2.001876667,3.196843333,3.246326667,3.320156667,2.705623333,3.382223333,3.136606667,3.43719
8/28/15 0:00,2.57683,2.7666,2.851373333,3.046993333,2.543593333,3.169726667,3.000003333,3.180396667
8/28/15 1:00,3.122653333,2.844383333,2.884096667,3.118316667,2.56535,3.227456667,3.17258,3.329303333
8/28/15 2:00,1.67282,3.009253333,3.226096667,3.377623333,2.832736667,3.253946667,3.368126667,3.227136667
8/28/15 3:00,2.241533333,2.779216667,3.01004,3.385396667,2.82075,3.225043333,3.46445,3.3172
8/28/15 4:00,2.569853333,2.76864,2.979263333,3.288706667,2.622626667,3.25344,3.425116667,3.340033333
8/28/15 5:00,1.689456667,2.84156,3.121216667,3.35035,2.93609,3.2891,3.296756667,3.351476667
8/28/15 6:00,2.439183333,2.964426667,3.158126667,3.555896667,3.324213333,3.385303333,3.40023,3.33406
8/28/15 7:00,2.568513333,2.8329,3.09156,3.435116667,3.102143333,3.352996667,3.312223333,3.321013333
8/28/15 8:00,1.86039,2.84153,2.98512,3.527856667,3.155746667,3.191483333,3.274806667,3.431826667
8/28/15 9:00,2.320696667,2.875503333,3.13106,3.52922,3.14669,3.281103333,3.295506667,3.437073333
8/28/15 10:00,2.490386667,2.827853333,3.100123333,3.636136667,3.163323333,3.260703333,3.33652,3.53414
8/28/15 11:00,1.672193333,2.79663,2.941563333,3.333983333,2.88899,3.0977,3.172653333,3.320593333
8/28/15 12:00,1.67241,2.708633333,2.667096667,3.373003333,2.373013333,3.070406667,3.052106667,3.161373333
8/28/15 13:00,1.674616667,2.929766667,2.64195,3.177926667,1.748913333,2.805316667,2.88262,2.875706667
8/28/15 14:00,1.674336667,2.493993333,2.24855,3.106526667,1.66626,2.307373333,2.710866667,2.85833
8/28/15 15:00,1.6754,2.376836667,2.214566667,3.092893333,1.754223333,2.299883333,2.358556667,2.354836667
8/28/15 16:00,1.67387,2.45242,2.104063333,2.626566667,1.555856667,2.181516667,2.116176667,2.602426667
8/28/15 17:00,1.655393333,2.35586,1.709886667,2.306523333,1.158326667,1.378403333,1.80242,2.19578
8/28/15 18:00,1.60379,2.121603333,1.146253333,2.194933333,1.20082,0.92499,1.855126667,2.087386667
8/28/15 19:00,1.56922,1.632386667,1.421946667,1.95204,0.821406667,0.648156667,1.219536667,1.492893333
8/28/15 20:00,1.4746,1.502456667,0.703556667,1.43832,0.478636667,0.353,1.195633333,1.23105
8/28/15 21:00,0.742506667,1.396136667,0.507,0.970903333,0.520086667,0.325043333,0.786876667,1.004616667
8/28/15 22:00,0.857963333,1.377453333,0.936523333,0.6041,0.700463333,0.443643333,0.98879,0.667066667
8/28/15 23:00,0.628083333,0.502656667,0.74973,0.41531,0.42637,0.578953333,0.534183333,0.454686667
8/29/15 0:00,0.756406667,0.17414,0.195386667,0.592076667,0.213593333,0.31926,0.733983333,0.314733333
8/29/15 1:00,0.546673333,0,0.140353333,0.396136667,0.10468,0.00504,0.059803333,0
8/29/15 2:00,0.390043333,0.359726667,0.12988,0.4911,0.07859,0.010116667,0,0
8/29/15 3:00,0.381753333,0.24019,0.147233333,0.58726,0.078156667,0.005076667,0,0
8/29/15 4:00,0.536793333,0.01914,0.1261,0.302263333,0.088473333,0.00504,0.109963333,0
8/29/15 5:00,0.377003333,0.321173333,0.171256667,0.36562,0.067346667,0.015156667,0,0
8/29/15 6:00,0.513593333,0.694056667,0.139846667,0.533316667,0.088206667,0.030313333,0,0
8/29/15 7:00,0.62117,0.151016667,0.1289,0.285436667,0.088786667,0.01008,0,0
8/29/15 8:00,0.464926667,0.285313333,0.22695,0.35668,0.088903333,0.241326667,0,0.275353333
8/29/15 9:00,0.75391,0.400976667,0.30355,0.63332,0.33473,0.216873333,0.184063333,0.136443333
8/29/15 10:00,0.575236667,0.194453333,0.18527,0.656323333,0.117736667,0.172616667,0.01629,0.34614
8/29/15 11:00,0.405703333,0.552496667,0.160866667,0.680503333,0.084013333,0.032773333,0,0.058356667
8/29/15 12:00,6.601086667,1.039183333,0.11714,0.62555,0.26336,0.267546667,0.235156667,0.631636667
8/29/15 13:00,1.78301,1.622933333,0.861796667,1.18856,0.931236667,0.774416667,0.59028,0.920973333
8/29/15 14:00,1.803786667,1.662033333,1.565826667,1.492343333,2.054923333,1.44399,1.354726667,1.14753
8/29/15 15:00,5.976603333,2.09731,1.785353333,2.464803333,2.37851,2.34571,2.062893333,2.071633333
8/29/15 16:00,1.676336667,2.7768,2.609603333,3.31562,2.636716667,2.8198,2.872303333,2.48051
8/29/15 17:00,3.120426667,3.19606,3.020356667,3.521096667,2.855193333,3.374893333,3.01993,2.926013333
8/29/15 18:00,3.333676667,3.52043,3.277026667,3.576686667,2.816373333,3.3868,3.023826667,3.169753333
8/29/15 19:00,1.68083,3.53074,3.26914,3.63441,3.175753333,3.163756667,2.970463333,3.225983333
8/29/15 20:00,1.749773333,3.112193333,3.0457,3.568603333,3.0575,3.505223333,2.933013333,3.330543333
8/29/15 21:00,2.67344,3.040863333,3.007193333,3.598983333,2.95387,3.44981,2.75819,3.159216667
8/29/15 22:00,1.767236667,3.080466667,2.930946667,3.50219,2.724416667,3.474296667,2.708196667,3.095906667
8/29/15 23:00,1.735516667,3.04762,2.93043,3.478593333,2.63235,3.32687,2.87781,3.088826667
8/30/15 0:00,2.787663333,3.069446667,2.74805,3.374796667,2.577583333,3.379996667,2.708873333,2.86754
8/30/15 1:00,1.676176667,2.750386667,2.74989,3.313353333,2.650193333,3.268093333,2.93511,3.073356667
8/30/15 2:00,3.12368,2.817736667,2.8886,3.621056667,2.866093333,3.264883333,3.241556667,3.145936667
8/30/15 3:00,2.247456667,2.65359,2.87004,3.585823333,2.896903333,3.244213333,3.269143333,3.23832
8/30/15 4:00,1.67762,2.779413333,2.962343333,3.518666667,3.02113,3.315586667,3.234876667,3.269373333
8/30/15 5:00,2.37297,2.686093333,2.843593333,3.515276667,3.004693333,3.181603333,3.23984,3.20504
8/30/15 6:00,2.55833,2.64098,3.18347,3.505743333,2.970083333,3.293753333,3.081996667,3.257926667
8/30/15 7:00,1.97715,2.71512,3.093943333,3.527773333,2.981746667,3.144736667,3.226726667,3.121753333
8/30/15 8:00,2.754096667,2.803166667,3.053166667,3.53328,2.96394,3.237546667,3.31723,3.11395
8/30/15 9:00,2.311016667,2.761986667,3.099846667,3.64477,2.89665,3.19285,3.318673333,3.13223
8/30/15 10:00,1.71278,2.706013333,2.92473,3.671016667,2.761676667,3.2443,3.22293,3.219766667
8/30/15 11:00,2.928896667,2.74172,2.779683333,3.575126667,2.903393333,3.325583333,3.043446667,2.983126667
8/30/15 12:00,1.681516667,2.788986667,2.570193333,3.519886667,2.647816667,3.134106667,2.821573333,2.38754
8/30/15 13:00,1.65781,2.387503333,2.37891,3.324503333,2.384606667,2.64996,2.75859,2.424293333
8/30/15 14:00,1.675773333,2.002503333,2.09042,3.212503333,2.003246667,2.191366667,2.511516667,1.92156
8/30/15 15:00,1.64192,2.062736667,1.83945,3.034956667,1.371483333,1.903983333,2.391366667,1.809486667
8/30/15 16:00,1.638313333,2.052766667,1.76137,2.894566667,0.708566667,1.50008,2.136163333,1.7329
8/30/15 17:00,1.46629,1.611643333,1.139926667,2.399573333,0.702656667,1.125426667,1.52161,1.28973
8/30/15 18:00,1.252926667,1.14961,0.853866667,2.58894,0.552736667,0.98922,0.958753333,1.431916667
8/30/15 19:00,1.096923333,1.116923333,0.90005,2.426803333,0.596566667,0.483366667,0.816406667,0.767883333
8/30/15 20:00,1.101396667,0.831876667,0.89802,1.885926667,0.602773333,0.520533333,0.581366667,0.737856667
8/30/15 21:00,0.860273333,0.46558,1.00594,1.159766667,0.545233333,0.04367,0.63903,0.672933333
8/30/15 22:00,1.119693333,0.77809,0.949453333,1.50878,0.79039,0.284296667,0.60364,0.811953333
8/30/15 23:00,0.571526667,0.19082,0.541673333,0.596843333,0.731833333,0.13465,0.586753333,0.183323333
8/31/15 0:00,0.44928,0,0.339533333,0.647306667,0.10949,0.332423333,0.08566,0.29589
8/31/15 1:00,0.49715,0.024413333,0.308716667,0.637663333,0.08929,0,0,0.101013333
8/31/15 2:00,0.44589,0.461673333,0.130553333,0.439223333,0.047106667,0,0,0
8/31/15 3:00,0.803593333,0.121643333,0.141833333,0.31001,0.078633333,0,0,0
8/31/15 4:00,0.45198,0,0.12516,0.263403333,0.078163333,0.005076667,0,0
8/31/15 5:00,0.38207,0,0.1304,0.2561,0.07262,0,0,0
8/31/15 6:00,0.53265,0,0.128706667,0.213323333,0.07839,0,0,0
8/31/15 7:00,0.599893333,0,0.14098,0.33133,0.083133333,0,0,0
8/31/15 8:00,0.411756667,0,0.108443333,0.256066667,0.093986667,0,0,0
8/31/15 9:00,0.47426,0,0.131603333,0.220386667,0.067383333,0,0,0
